order_item_id,order_id,product_id,quantity,discount,net_sales,profit
10424,ORD005965,PROD0034,4,0.15,1084.57,224.89
10425,ORD005965,PROD0085,2,0.2,105.9,20.76
10426,ORD005966,PROD0028,4,0.15,2614.29,602.29
10427,ORD005966,PROD0017,3,0.05,163.96,64.36
10428,ORD005966,PROD0127,1,0.0,73.32,25.64
10429,ORD005967,PROD0053,4,0.0,2584.64,1194.92
10430,ORD005968,PROD0127,3,0.0,219.96,76.92
10431,ORD005969,PROD0108,4,0.05,124.87,38.59
10432,ORD005969,PROD0086,3,0.0,301.68,123.18
10433,ORD005970,PROD0145,1,0.05,40.92,11.76
10434,ORD005970,PROD0116,4,0.05,628.67,224.15
10435,ORD005970,PROD0042,2,0.15,1133.03,203.59
10436,ORD005970,PROD0007,4,0.0,4400.16,1649.2
10437,ORD005971,PROD0138,4,0.05,683.73,309.05
10438,ORD005972,PROD0098,4,0.15,305.69,61.89
10439,ORD005972,PROD0068,3,0.05,238.77,82.35
10440,ORD005973,PROD0097,2,0.0,595.8,168.76
10441,ORD005973,PROD0069,3,0.0,227.01,78.81
10442,ORD005974,PROD0069,1,0.05,71.89,22.49
10443,ORD005974,PROD0104,2,0.05,490.26,129.58
10444,ORD005975,PROD0068,4,0.05,318.36,109.8
10445,ORD005975,PROD0012,4,0.15,2896.46,872.82
10446,ORD005976,PROD0127,3,0.05,208.96,65.92
10447,ORD005977,PROD0021,3,0.2,2849.86,299.5
10448,ORD005978,PROD0122,3,0.1,319.73,77.93
10449,ORD005979,PROD0103,3,0.1,606.58,192.34
10450,ORD005980,PROD0147,4,0.15,676.6,135.16
10451,ORD005980,PROD0131,5,0.0,528.4,232.35
10452,ORD005981,PROD0139,3,0.1,431.38,158.47
10453,ORD005982,PROD0141,4,0.0,367.16,129.76
10454,ORD005983,PROD0023,1,0.1,1226.3,211.82
10455,ORD005983,PROD0016,5,0.0,5612.5,2361.9
10456,ORD005983,PROD0085,4,0.0,264.76,94.48
10457,ORD005983,PROD0063,4,0.0,321.8,126.12
10458,ORD005984,PROD0062,5,0.0,177.5,70.8
10459,ORD005985,PROD0102,2,0.1,514.93,182.05
10460,ORD005986,PROD0090,2,0.05,181.11,74.49
10461,ORD005987,PROD0075,3,0.05,148.8,63.21
10462,ORD005988,PROD0059,2,0.2,157.63,42.21
10463,ORD005988,PROD0082,2,0.0,38.18,18.8
10464,ORD005989,PROD0131,4,0.15,359.31,122.47
10465,ORD005990,PROD0148,2,0.0,89.66,27.32
10466,ORD005990,PROD0102,2,0.0,572.14,239.26
10467,ORD005990,PROD0139,4,0.0,639.08,275.2
10468,ORD005991,PROD0049,4,0.0,3491.16,1456.16
10469,ORD005992,PROD0145,4,0.0,172.28,55.64
10470,ORD005992,PROD0078,1,0.0,102.62,35.42
10471,ORD005993,PROD0141,5,0.0,458.95,162.2
10472,ORD005994,PROD0046,3,0.05,1615.75,376.54
10473,ORD005994,PROD0036,2,0.0,758.62,202.54
10474,ORD005995,PROD0089,2,0.0,96.68,28.6
10475,ORD005996,PROD0089,3,0.05,137.77,35.65
10476,ORD005997,PROD0127,1,0.0,73.32,25.64
10477,ORD005997,PROD0070,4,0.05,183.43,46.07
10478,ORD005998,PROD0016,2,0.05,2132.75,832.51
10479,ORD005998,PROD0021,5,0.0,5937.2,1686.6
10480,ORD005998,PROD0060,2,0.05,1600.83,446.35
10481,ORD005999,PROD0033,4,0.0,1891.16,861.6
10482,ORD005999,PROD0047,5,0.0,3096.15,1273.3
10483,ORD006000,PROD0144,2,0.0,317.78,154.52
10484,ORD006001,PROD0017,4,0.05,218.61,85.81
10485,ORD006001,PROD0062,5,0.0,177.5,70.8
10486,ORD006001,PROD0115,1,0.05,75.77,34.34
10487,ORD006001,PROD0108,5,0.05,156.09,48.24
10488,ORD006002,PROD0022,2,0.15,1105.03,201.77
10489,ORD006003,PROD0003,1,0.05,1371.92,437.92
10490,ORD006003,PROD0142,3,0.05,250.49,89.81
10491,ORD006003,PROD0076,3,0.1,232.96,61.78
10492,ORD006004,PROD0022,2,0.0,1300.04,396.78
10493,ORD006004,PROD0117,5,0.1,1119.56,190.26
10494,ORD006005,PROD0107,2,0.0,113.14,32.46
10495,ORD006005,PROD0129,2,0.0,126.56,44.08
10496,ORD006005,PROD0118,3,0.1,415.15,158.11
10497,ORD006006,PROD0054,5,0.1,745.78,245.28
10498,ORD006006,PROD0069,4,0.2,242.14,44.54
10499,ORD006006,PROD0032,3,0.0,574.86,241.35
10500,ORD006007,PROD0047,2,0.0,1238.46,509.32
10501,ORD006007,PROD0123,3,0.15,589.51,135.91
10502,ORD006008,PROD0142,1,0.0,87.89,34.33
10503,ORD006009,PROD0128,5,0.1,368.82,67.47
10504,ORD006009,PROD0150,4,0.0,552.44,239.92
10505,ORD006009,PROD0071,1,0.2,79.61,12.29
10506,ORD006009,PROD0016,5,0.0,5612.5,2361.9
10507,ORD006010,PROD0005,5,0.05,4140.62,1035.77
10508,ORD006010,PROD0124,4,0.15,120.26,45.98
10509,ORD006011,PROD0126,3,0.05,572.57,233.87
10510,ORD006012,PROD0106,2,0.05,209.76,83.7
10511,ORD006012,PROD0006,5,0.0,2655.05,826.0
10512,ORD006012,PROD0013,5,0.2,3598.08,921.93
10513,ORD006013,PROD0085,1,0.0,66.19,23.62
10514,ORD006014,PROD0126,5,0.2,803.6,239.1
10515,ORD006015,PROD0042,1,0.05,633.17,168.45
10516,ORD006015,PROD0060,5,0.0,4212.7,1326.5
10517,ORD006016,PROD0006,3,0.0,1593.03,495.6
10518,ORD006016,PROD0146,5,0.0,267.5,70.0
10519,ORD006017,PROD0127,2,0.0,146.64,51.28
10520,ORD006017,PROD0142,4,0.05,333.98,119.74
10521,ORD006017,PROD0100,2,0.05,237.59,107.81
10522,ORD006018,PROD0135,1,0.1,17.03,7.25
10523,ORD006018,PROD0067,2,0.0,100.48,45.28
10524,ORD006018,PROD0104,1,0.0,258.03,77.69
10525,ORD006019,PROD0135,3,0.0,56.76,27.42
10526,ORD006019,PROD0081,1,0.05,52.93,13.37
10527,ORD006020,PROD0039,2,0.0,879.06,375.5
10528,ORD006021,PROD0135,4,0.05,71.9,32.78
10529,ORD006022,PROD0013,3,0.1,2428.7,823.01
10530,ORD006022,PROD0039,5,0.05,2087.77,828.87
10531,ORD006023,PROD0094,2,0.0,374.24,171.36
10532,ORD006024,PROD0097,4,0.0,1191.6,337.52
10533,ORD006024,PROD0080,1,0.0,65.6,24.68
10534,ORD006024,PROD0101,3,0.05,468.45,187.59
10535,ORD006025,PROD0017,1,0.05,54.65,21.45
10536,ORD006025,PROD0092,4,0.0,265.88,123.68
10537,ORD006025,PROD0051,3,0.0,1612.65,529.08
10538,ORD006026,PROD0118,1,0.05,146.07,60.39
10539,ORD006026,PROD0062,1,0.05,33.73,12.39
10540,ORD006027,PROD0087,1,0.2,56.08,3.68
10541,ORD006027,PROD0040,4,0.15,2555.27,454.19
10542,ORD006028,PROD0045,2,0.15,893.84,160.18
10543,ORD006028,PROD0034,3,0.05,909.12,264.36
10544,ORD006028,PROD0065,3,0.2,25.18,7.75
10545,ORD006029,PROD0038,4,0.0,3445.84,1325.24
10546,ORD006029,PROD0067,1,0.0,50.24,22.64
10547,ORD006030,PROD0023,5,0.0,6812.75,1740.35
10548,ORD006031,PROD0063,5,0.0,402.25,157.65
10549,ORD006031,PROD0086,2,0.0,201.12,82.12
10550,ORD006032,PROD0013,1,0.1,809.57,274.34
10551,ORD006033,PROD0063,5,0.0,402.25,157.65
10552,ORD006033,PROD0083,5,0.15,57.8,20.0
10553,ORD006034,PROD0059,5,0.05,467.97,179.42
10554,ORD006034,PROD0146,2,0.1,96.3,17.3
10555,ORD006035,PROD0102,1,0.0,286.07,119.63
10556,ORD006036,PROD0106,2,0.0,220.8,94.74
10557,ORD006036,PROD0102,1,0.05,271.77,105.33
10558,ORD006036,PROD0109,2,0.05,104.1,25.82
10559,ORD006037,PROD0147,4,0.0,796.0,254.56
10560,ORD006038,PROD0062,1,0.15,30.18,8.84
10561,ORD006038,PROD0007,1,0.0,1100.04,412.3
10562,ORD006039,PROD0033,3,0.1,1276.53,504.36
10563,ORD006040,PROD0086,2,0.0,201.12,82.12
10564,ORD006040,PROD0103,4,0.0,898.64,346.32
10565,ORD006040,PROD0109,1,0.0,54.79,15.65
10566,ORD006040,PROD0147,1,0.0,199.0,63.64
10567,ORD006041,PROD0125,4,0.2,596.96,158.28
10568,ORD006042,PROD0140,5,0.0,675.8,303.55
10569,ORD006042,PROD0103,2,0.2,359.46,83.3
10570,ORD006042,PROD0119,1,0.0,48.9,19.96
10571,ORD006043,PROD0125,4,0.15,634.27,195.59
10572,ORD006044,PROD0109,2,0.1,98.62,20.34
10573,ORD006045,PROD0066,5,0.0,367.55,110.3
10574,ORD006046,PROD0046,3,0.0,1700.79,461.58
10575,ORD006046,PROD0033,1,0.0,472.79,215.4
10576,ORD006046,PROD0012,1,0.0,851.9,345.99
10577,ORD006047,PROD0059,3,0.1,266.0,92.87
10578,ORD006047,PROD0071,1,0.05,94.53,27.21
10579,ORD006048,PROD0020,3,0.0,539.85,195.12
10580,ORD006049,PROD0026,5,0.0,3401.4,1342.6
10581,ORD006050,PROD0058,2,0.1,614.72,221.94
10582,ORD006051,PROD0086,5,0.0,502.8,205.3
10583,ORD006052,PROD0004,2,0.2,2234.99,629.09
10584,ORD006052,PROD0137,4,0.0,329.28,105.96
10585,ORD006053,PROD0067,3,0.15,128.11,45.31
10586,ORD006053,PROD0035,2,0.0,1442.44,603.7
10587,ORD006053,PROD0130,1,0.0,84.45,41.07
10588,ORD006054,PROD0129,4,0.05,240.46,75.5
10589,ORD006055,PROD0052,2,0.05,734.88,258.54
10590,ORD006056,PROD0087,5,0.15,297.93,35.93
10591,ORD006057,PROD0019,1,0.1,771.87,233.18
10592,ORD006058,PROD0038,1,0.0,861.46,331.31
10593,ORD006059,PROD0022,1,0.0,650.02,198.39
10594,ORD006060,PROD0067,1,0.0,50.24,22.64
10595,ORD006061,PROD0013,1,0.05,854.54,319.31
10596,ORD006062,PROD0075,4,0.1,187.96,73.84
10597,ORD006062,PROD0068,1,0.0,83.78,31.64
10598,ORD006062,PROD0067,4,0.0,200.96,90.56
10599,ORD006063,PROD0010,4,0.05,5528.73,2144.01
10600,ORD006063,PROD0045,5,0.05,2497.5,663.35
10601,ORD006063,PROD0005,2,0.05,1656.25,414.31
10602,ORD006064,PROD0123,3,0.1,624.19,170.59
10603,ORD006064,PROD0131,4,0.1,380.45,143.61
10604,ORD006064,PROD0077,5,0.0,141.8,60.65
10605,ORD006065,PROD0100,1,0.15,106.29,41.4
10606,ORD006065,PROD0037,5,0.2,3591.04,1144.74
10607,ORD006066,PROD0119,1,0.0,48.9,19.96
10608,ORD006066,PROD0010,3,0.1,3928.31,1389.77
10609,ORD006067,PROD0028,4,0.0,3075.64,1063.64
10610,ORD006068,PROD0004,3,0.0,4190.61,1781.76
10611,ORD006069,PROD0147,1,0.0,199.0,63.64
10612,ORD006069,PROD0103,5,0.0,1123.3,432.9
10613,ORD006070,PROD0025,3,0.0,1459.92,549.99
10614,ORD006071,PROD0113,4,0.1,124.2,33.6
10615,ORD006071,PROD0096,1,0.0,57.96,18.11
10616,ORD006071,PROD0078,2,0.05,194.98,60.58
10617,ORD006072,PROD0020,3,0.2,431.88,87.15
10618,ORD006073,PROD0047,2,0.0,1238.46,509.32
10619,ORD006073,PROD0106,2,0.0,220.8,94.74
10620,ORD006074,PROD0142,5,0.15,373.53,105.73
10621,ORD006075,PROD0002,2,0.05,1908.09,813.77
10622,ORD006075,PROD0101,5,0.05,780.76,312.66
10623,ORD006076,PROD0029,5,0.0,1232.3,614.05
10624,ORD006077,PROD0119,5,0.05,232.27,87.57
10625,ORD006077,PROD0115,2,0.0,159.52,76.66
10626,ORD006077,PROD0013,3,0.1,2428.7,823.01
10627,ORD006077,PROD0054,1,0.0,165.73,65.63
10628,ORD006078,PROD0018,5,0.0,991.2,473.95
10629,ORD006079,PROD0042,2,0.1,1199.68,270.24
10630,ORD006079,PROD0137,5,0.0,411.6,132.45
10631,ORD006080,PROD0118,3,0.0,461.28,204.24
10632,ORD006080,PROD0120,4,0.0,508.64,150.88
10633,ORD006081,PROD0036,4,0.1,1365.52,253.36
10634,ORD006082,PROD0058,5,0.0,1707.55,725.6
10635,ORD006082,PROD0139,5,0.0,798.85,344.0
10636,ORD006083,PROD0004,2,0.0,2793.74,1187.84
10637,ORD006084,PROD0011,2,0.1,2135.05,681.71
10638,ORD006084,PROD0127,3,0.15,186.97,43.93
10639,ORD006084,PROD0045,4,0.05,1998.0,530.68
10640,ORD006084,PROD0140,1,0.15,114.89,40.44
10641,ORD006085,PROD0031,3,0.1,957.1,208.57
10642,ORD006086,PROD0008,2,0.0,383.28,169.4
10643,ORD006086,PROD0076,4,0.05,327.86,99.62
10644,ORD006087,PROD0088,3,0.0,128.25,32.07
10645,ORD006087,PROD0035,4,0.0,2884.88,1207.4
10646,ORD006088,PROD0102,5,0.0,1430.35,598.15
10647,ORD006088,PROD0067,2,0.0,100.48,45.28
10648,ORD006088,PROD0148,4,0.0,179.32,54.64
10649,ORD006089,PROD0136,1,0.1,21.92,9.37
10650,ORD006090,PROD0067,2,0.0,100.48,45.28
10651,ORD006090,PROD0093,3,0.15,626.08,152.83
10652,ORD006090,PROD0046,1,0.0,566.93,153.86
10653,ORD006091,PROD0104,5,0.0,1290.15,388.45
10654,ORD006092,PROD0068,3,0.0,251.34,94.92
10655,ORD006093,PROD0062,5,0.1,159.75,53.05
10656,ORD006093,PROD0107,2,0.15,96.17,15.49
10657,ORD006094,PROD0040,5,0.0,3757.75,1131.4
10658,ORD006095,PROD0142,1,0.0,87.89,34.33
10659,ORD006096,PROD0100,4,0.05,475.19,215.63
10660,ORD006097,PROD0116,4,0.0,661.76,257.24
10661,ORD006098,PROD0111,4,0.0,1068.0,453.4
10662,ORD006098,PROD0094,4,0.1,673.63,267.87
10663,ORD006098,PROD0050,3,0.0,265.95,115.77
10664,ORD006099,PROD0051,4,0.0,2150.2,705.44
10665,ORD006099,PROD0005,5,0.1,3922.7,817.85
10666,ORD006100,PROD0006,1,0.0,531.01,165.2
10667,ORD006100,PROD0044,1,0.0,495.42,133.71
10668,ORD006100,PROD0022,1,0.1,585.02,133.39
10669,ORD006101,PROD0066,5,0.0,367.55,110.3
10670,ORD006102,PROD0009,3,0.2,2225.98,407.74
10671,ORD006103,PROD0134,3,0.0,302.61,99.63
10672,ORD006103,PROD0094,2,0.2,299.39,96.51
10673,ORD006104,PROD0067,2,0.0,100.48,45.28
10674,ORD006104,PROD0125,3,0.15,475.7,146.69
10675,ORD006105,PROD0115,4,0.15,271.18,105.46
10676,ORD006106,PROD0112,1,0.15,172.79,58.43
10677,ORD006106,PROD0061,4,0.0,282.84,118.0
10678,ORD006107,PROD0041,4,0.0,776.52,329.48
10679,ORD006107,PROD0013,1,0.0,899.52,364.29
10680,ORD006108,PROD0108,2,0.1,59.15,16.01
10681,ORD006108,PROD0054,3,0.05,472.33,172.03
10682,ORD006109,PROD0104,1,0.05,245.13,64.79
10683,ORD006110,PROD0036,1,0.0,379.31,101.27
10684,ORD006110,PROD0009,1,0.0,927.49,321.41
10685,ORD006110,PROD0078,3,0.0,307.86,106.26
10686,ORD006110,PROD0108,3,0.05,93.65,28.94
10687,ORD006111,PROD0019,3,0.0,2572.89,956.82
10688,ORD006111,PROD0145,2,0.0,86.14,27.82
10689,ORD006111,PROD0067,1,0.0,50.24,22.64
10690,ORD006112,PROD0004,4,0.0,5587.48,2375.68
10691,ORD006113,PROD0128,4,0.1,295.06,53.98
10692,ORD006113,PROD0021,5,0.2,4749.76,499.16
10693,ORD006114,PROD0048,2,0.0,232.64,59.12
10694,ORD006115,PROD0027,5,0.05,2724.74,613.64
10695,ORD006116,PROD0037,4,0.05,3411.49,1454.45
10696,ORD006117,PROD0020,4,0.05,683.81,224.17
10697,ORD006117,PROD0082,3,0.0,57.27,28.2
10698,ORD006118,PROD0059,3,0.0,295.56,122.43
10699,ORD006118,PROD0027,3,0.0,1720.89,454.23
10700,ORD006119,PROD0057,2,0.1,658.1,274.64
10701,ORD006119,PROD0078,2,0.0,205.24,70.84
10702,ORD006120,PROD0045,1,0.1,473.21,106.38
10703,ORD006120,PROD0071,3,0.05,283.6,81.64
10704,ORD006120,PROD0019,2,0.05,1629.5,552.12
10705,ORD006121,PROD0032,5,0.1,862.29,306.44
10706,ORD006122,PROD0029,3,0.05,702.41,331.46
10707,ORD006123,PROD0019,4,0.1,3087.47,932.71
10708,ORD006124,PROD0128,2,0.0,163.92,43.38
10709,ORD006125,PROD0108,4,0.05,124.87,38.59
10710,ORD006126,PROD0134,2,0.0,201.74,66.42
10711,ORD006126,PROD0066,4,0.0,294.04,88.24
10712,ORD006127,PROD0051,1,0.0,537.55,176.36
10713,ORD006127,PROD0139,2,0.05,303.56,121.62
10714,ORD006128,PROD0058,3,0.0,1024.53,435.36
10715,ORD006128,PROD0123,3,0.1,624.19,170.59
10716,ORD006129,PROD0134,2,0.0,201.74,66.42
10717,ORD006130,PROD0062,2,0.05,67.45,24.77
10718,ORD006130,PROD0083,5,0.05,64.6,26.8
10719,ORD006131,PROD0122,4,0.1,426.31,103.91
10720,ORD006131,PROD0040,5,0.0,3757.75,1131.4
10721,ORD006131,PROD0029,3,0.0,739.38,368.43
10722,ORD006131,PROD0117,4,0.15,845.89,102.45
10723,ORD006132,PROD0094,3,0.1,505.22,200.9
10724,ORD006132,PROD0027,2,0.0,1147.26,302.82
10725,ORD006132,PROD0059,1,0.05,93.59,35.88
10726,ORD006133,PROD0094,2,0.0,374.24,171.36
10727,ORD006134,PROD0084,1,0.05,91.09,29.59
10728,ORD006135,PROD0008,3,0.0,574.92,254.1
10729,ORD006136,PROD0092,5,0.05,315.73,137.98
10730,ORD006136,PROD0056,3,0.0,1083.93,329.43
10731,ORD006137,PROD0145,3,0.05,122.75,35.27
10732,ORD006138,PROD0123,5,0.0,1155.9,399.9
10733,ORD006139,PROD0048,4,0.15,395.49,48.45
10734,ORD006139,PROD0018,3,0.1,535.25,224.9
10735,ORD006140,PROD0061,4,0.15,240.41,75.57
10736,ORD006140,PROD0117,3,0.05,709.05,151.47
10737,ORD006140,PROD0032,3,0.1,517.37,183.86
10738,ORD006141,PROD0048,2,0.0,232.64,59.12
10739,ORD006142,PROD0148,5,0.1,201.73,45.88
10740,ORD006142,PROD0116,4,0.0,661.76,257.24
10741,ORD006142,PROD0083,5,0.1,61.2,23.4
10742,ORD006143,PROD0048,3,0.1,314.06,53.78
10743,ORD006143,PROD0058,2,0.15,580.57,187.79
10744,ORD006144,PROD0045,2,0.05,999.0,265.34
10745,ORD006144,PROD0104,5,0.05,1225.64,323.94
10746,ORD006145,PROD0068,2,0.0,167.56,63.28
10747,ORD006146,PROD0100,5,0.2,500.2,175.75
10748,ORD006147,PROD0033,1,0.1,425.51,168.12
10749,ORD006148,PROD0051,1,0.0,537.55,176.36
10750,ORD006149,PROD0076,1,0.0,86.28,29.22
10751,ORD006150,PROD0147,3,0.0,597.0,190.92
10752,ORD006150,PROD0051,5,0.1,2418.97,613.02
10753,ORD006150,PROD0122,4,0.15,402.63,80.23
10754,ORD006151,PROD0057,3,0.0,1096.83,521.64
10755,ORD006151,PROD0080,2,0.05,124.64,42.8
10756,ORD006152,PROD0093,2,0.0,491.04,175.54
10757,ORD006153,PROD0077,3,0.0,85.08,36.39
10758,ORD006154,PROD0145,3,0.0,129.21,41.73
10759,ORD006155,PROD0149,2,0.0,392.58,193.4
10760,ORD006156,PROD0140,5,0.05,642.01,269.76
10761,ORD006157,PROD0130,2,0.05,160.45,73.69
10762,ORD006158,PROD0039,5,0.15,1868.0,609.1
10763,ORD006158,PROD0098,2,0.05,170.83,48.93
10764,ORD006158,PROD0078,5,0.0,513.1,177.1
10765,ORD006159,PROD0037,1,0.0,897.76,408.5
10766,ORD006159,PROD0046,4,0.0,2267.72,615.44
10767,ORD006159,PROD0065,2,0.0,20.98,9.36
10768,ORD006159,PROD0031,2,0.0,708.96,209.94
10769,ORD006160,PROD0098,1,0.05,85.41,24.46
10770,ORD006161,PROD0012,4,0.0,3407.6,1383.96
10771,ORD006162,PROD0082,5,0.15,81.13,32.68
10772,ORD006163,PROD0066,5,0.05,349.17,91.92
10773,ORD006164,PROD0029,1,0.0,246.46,122.81
10774,ORD006164,PROD0139,2,0.15,271.61,89.67
10775,ORD006165,PROD0117,4,0.0,995.16,251.72
10776,ORD006165,PROD0032,4,0.1,689.83,245.15
10777,ORD006165,PROD0072,4,0.0,299.68,99.48
10778,ORD006165,PROD0023,4,0.0,5450.2,1392.28
10779,ORD006166,PROD0005,3,0.0,2615.13,752.22
10780,ORD006167,PROD0077,2,0.0,56.72,24.26
10781,ORD006167,PROD0070,5,0.0,241.35,69.65
10782,ORD006167,PROD0022,3,0.1,1755.05,400.16
10783,ORD006168,PROD0026,1,0.0,680.28,268.52
10784,ORD006169,PROD0128,2,0.05,155.72,35.18
10785,ORD006170,PROD0071,1,0.05,94.53,27.21
10786,ORD006171,PROD0133,2,0.0,468.94,219.0
10787,ORD006172,PROD0139,3,0.05,455.34,182.43
10788,ORD006173,PROD0007,5,0.0,5500.2,2061.5
10789,ORD006174,PROD0029,1,0.0,246.46,122.81
10790,ORD006175,PROD0026,4,0.0,2721.12,1074.08
10791,ORD006176,PROD0076,3,0.05,245.9,74.72
10792,ORD006176,PROD0098,1,0.1,80.92,19.97
10793,ORD006177,PROD0126,4,0.0,803.6,352.0
10794,ORD006177,PROD0125,1,0.15,158.57,48.9
10795,ORD006177,PROD0058,4,0.2,1092.83,307.27
10796,ORD006178,PROD0090,3,0.05,271.66,111.73
10797,ORD006179,PROD0109,5,0.0,273.95,78.25
10798,ORD006179,PROD0039,1,0.0,439.53,187.75
10799,ORD006179,PROD0142,3,0.0,263.67,102.99
10800,ORD006180,PROD0025,2,0.0,973.28,366.66
10801,ORD006180,PROD0125,1,0.0,186.55,76.88
10802,ORD006180,PROD0060,3,0.05,2401.24,669.52
10803,ORD006181,PROD0016,1,0.0,1122.5,472.38
10804,ORD006182,PROD0104,5,0.2,1032.12,130.42
10805,ORD006182,PROD0132,5,0.05,150.53,36.08
10806,ORD006183,PROD0096,5,0.2,231.84,32.59
10807,ORD006183,PROD0102,3,0.1,772.39,273.07
10808,ORD006184,PROD0047,3,0.05,1764.81,671.1
10809,ORD006185,PROD0105,5,0.0,1455.4,427.6
10810,ORD006185,PROD0052,4,0.05,1469.76,517.08
10811,ORD006186,PROD0054,3,0.1,447.47,147.17
10812,ORD006187,PROD0128,1,0.0,81.96,21.69
10813,ORD006187,PROD0061,1,0.2,56.57,15.36
10814,ORD006187,PROD0078,2,0.0,205.24,70.84
10815,ORD006188,PROD0048,5,0.0,581.6,147.8
10816,ORD006188,PROD0127,5,0.0,366.6,128.2
10817,ORD006188,PROD0107,3,0.0,169.71,48.69
10818,ORD006189,PROD0101,5,0.0,821.85,353.75
10819,ORD006190,PROD0146,1,0.0,53.5,14.0
10820,ORD006190,PROD0024,3,0.0,887.7,359.37
10821,ORD006191,PROD0064,5,0.05,508.92,180.87
10822,ORD006191,PROD0021,2,0.0,2374.88,674.64
10823,ORD006192,PROD0017,3,0.15,146.7,47.1
10824,ORD006192,PROD0107,2,0.15,96.17,15.49
10825,ORD006193,PROD0068,3,0.05,238.77,82.35
10826,ORD006194,PROD0145,1,0.1,38.76,9.6
10827,ORD006194,PROD0137,4,0.0,329.28,105.96
10828,ORD006194,PROD0138,4,0.0,719.72,345.04
10829,ORD006195,PROD0090,2,0.05,181.11,74.49
10830,ORD006196,PROD0130,5,0.0,422.25,205.35
10831,ORD006197,PROD0052,3,0.0,1160.34,445.83
10832,ORD006198,PROD0008,3,0.0,574.92,254.1
10833,ORD006199,PROD0121,2,0.15,52.84,13.0
10834,ORD006199,PROD0019,5,0.1,3859.33,1165.88
10835,ORD006200,PROD0104,3,0.15,657.98,116.96
10836,ORD006200,PROD0044,3,0.05,1411.95,326.82
10837,ORD006200,PROD0064,4,0.15,364.28,101.84
10838,ORD006201,PROD0130,1,0.0,84.45,41.07
10839,ORD006201,PROD0139,4,0.0,639.08,275.2
10840,ORD006201,PROD0023,3,0.0,4087.65,1044.21
10841,ORD006202,PROD0034,4,0.0,1275.96,416.28
10842,ORD006203,PROD0135,1,0.05,17.97,8.19
10843,ORD006203,PROD0032,4,0.15,651.51,206.83
10844,ORD006203,PROD0040,2,0.0,1503.1,452.56
10845,ORD006204,PROD0043,5,0.15,3792.57,1027.07
10846,ORD006205,PROD0120,1,0.15,108.09,18.65
10847,ORD006205,PROD0025,1,0.0,486.64,183.33
10848,ORD006206,PROD0051,2,0.0,1075.1,352.72
10849,ORD006207,PROD0115,1,0.05,75.77,34.34
10850,ORD006208,PROD0007,1,0.05,1045.04,357.3
10851,ORD006208,PROD0150,1,0.15,117.39,39.26
10852,ORD006209,PROD0146,5,0.0,267.5,70.0
10853,ORD006210,PROD0136,4,0.05,92.57,42.37
10854,ORD006211,PROD0120,5,0.1,572.22,125.02
10855,ORD006211,PROD0079,5,0.05,300.72,127.02
10856,ORD006212,PROD0041,1,0.05,184.42,72.66
10857,ORD006212,PROD0080,2,0.0,131.2,49.36
10858,ORD006213,PROD0019,3,0.1,2315.6,699.53
10859,ORD006213,PROD0107,4,0.05,214.97,53.61
10860,ORD006214,PROD0043,3,0.1,2409.4,750.1
10861,ORD006215,PROD0079,2,0.0,126.62,57.14
10862,ORD006216,PROD0001,3,0.0,3127.26,1344.42
10863,ORD006217,PROD0139,1,0.0,159.77,68.8
10864,ORD006217,PROD0089,2,0.2,77.34,9.26
10865,ORD006218,PROD0029,5,0.15,1047.45,429.2
10866,ORD006219,PROD0036,1,0.1,341.38,63.34
10867,ORD006219,PROD0089,3,0.05,137.77,35.65
10868,ORD006219,PROD0044,2,0.1,891.76,168.34
10869,ORD006219,PROD0057,1,0.0,365.61,173.88
10870,ORD006220,PROD0146,4,0.0,214.0,56.0
10871,ORD006221,PROD0115,3,0.0,239.28,114.99
10872,ORD006222,PROD0137,3,0.0,246.96,79.47
10873,ORD006222,PROD0028,5,0.05,3652.32,1137.32
10874,ORD006223,PROD0034,3,0.15,813.42,168.66
10875,ORD006224,PROD0141,2,0.15,156.04,37.34
10876,ORD006224,PROD0116,2,0.0,330.88,128.62
10877,ORD006225,PROD0018,3,0.1,535.25,224.9
10878,ORD006225,PROD0127,2,0.1,131.98,36.62
10879,ORD006226,PROD0002,4,0.0,4017.04,1828.4
10880,ORD006226,PROD0043,3,0.0,2677.11,1017.81
10881,ORD006227,PROD0093,4,0.0,982.08,351.08
10882,ORD006227,PROD0024,5,0.05,1405.52,524.97
10883,ORD006228,PROD0108,2,0.1,59.15,16.01
10884,ORD006229,PROD0020,4,0.15,611.83,152.19
10885,ORD006229,PROD0054,5,0.0,828.65,328.15
10886,ORD006230,PROD0056,2,0.05,686.49,183.49
10887,ORD006231,PROD0017,1,0.1,51.78,18.58
10888,ORD006232,PROD0042,5,0.1,2999.2,675.6
10889,ORD006232,PROD0139,4,0.0,639.08,275.2
10890,ORD006232,PROD0128,5,0.0,409.8,108.45
10891,ORD006233,PROD0107,4,0.0,226.28,64.92
10892,ORD006233,PROD0028,2,0.0,1537.82,531.82
10893,ORD006234,PROD0113,4,0.0,138.0,47.4
10894,ORD006234,PROD0145,1,0.05,40.92,11.76
10895,ORD006235,PROD0064,3,0.05,305.35,108.52
10896,ORD006235,PROD0034,3,0.0,956.97,312.21
10897,ORD006235,PROD0147,2,0.0,398.0,127.28
10898,ORD006235,PROD0114,4,0.05,532.68,239.52
10899,ORD006236,PROD0003,5,0.0,7220.65,2550.65
